link;title;address;price;m2;num_rooms;type
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/top-anlegerwohnung-im-dg-mit-klimaanlage-und-terrasse-in-u1-naehe-110-757902957/;Top Anlegerwohnung im DG mit Klimaanlage und Terrasse in U1 Nähe - 110;1220 Wien, 22. Bezirk, Donaustadt, Arakawastraße 3 / Tokiostraße 5A;€ 254.400;36 m²;2 Zimmer;Terrasse
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/preis-ermaessigung-sonnige-balkonwohnung-an-der-lobau-mit-laendlichem-flair-1351672652/;Preis-Ermäßigung - Sonnige Balkonwohnung an der Lobau mit ländlichem Flair;1220 Wien, 22. Bezirk, Donaustadt, Dumreichergasse 70;€ 469.800;80 m²;4 Zimmer;Balkon
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/perfekt-geschnittene-anlegerwohnung-provisionsfrei-oekologisches-erdwaermeheizsystem-757902559/;Perfekt geschnittene Anlegerwohnung - provisionsfrei - ökologisches Erdwärmeheizsystem!;1210 Wien, 21. Bezirk, Floridsdorf;€ 149.000;35 m²;1 Zimmer;Loggia
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/provisionsfreie-3-zimmer-wohnung-in-gruener-wohnruhelage-top-14-erdwaerme-757902365/;Provisionsfreie 3-Zimmer-Wohnung in grüner Wohnruhelage - Top 14 - Erdwärme!;1210 Wien, 21. Bezirk, Floridsdorf;€ 388.400;58 m²;3 Zimmer;Loggia
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/provisionsfreie-vorsorgewohnung-mit-balkon-und-erdwaerme-top-17-757902183/;Provisionsfreie Vorsorgewohnung mit Balkon und Erdwärme - Top 17;1210 Wien, 21. Bezirk, Floridsdorf, Christian-Bucher-Gasse 15;€ 238.800;42 m²;2 Zimmer;Balkon
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1150-rudolfsheim-fuenfhaus/traumhafte-3-zimmer-wohnung-mit-stellplatz-in-1150-wien-modernisiert-und-preiswert-768870001/;Traumhafte 3-Zimmer-Wohnung mit Stellplatz in 1150 Wien - Modernisiert und preiswert!;1150 Wien, 15. Bezirk, Rudolfsheim-Fünfhaus;€ 298.000;69 m²;3 Zimmer
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/willkommen-in-ihrer-neuen-traumwohnung-in-1100-wien-muhrengasse-1136818761/;Willkommen in Ihrer neuen Traumwohnung in 1100 Wien, Muhrengasse!;1100 Wien, 10. Bezirk, Favoriten, Muhrengasse 51;€ 267.000;60 m²;3 Zimmer
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/provisionsfrei-wohnung-direkt-vom-eigentuemer-in-1100-wien-1121420978/;Provisionsfrei: Wohnung direkt vom Eigentümer in 1100 Wien;1100 Wien, 10. Bezirk, Favoriten, Rotenhofgasse 50;€ 319.500;71 m²;3 Zimmer
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/provisionsfrei-wohnung-direkt-vom-eigentuemer-in-1100-wien-1929539044/;Provisionsfrei: Wohnung direkt vom Eigentümer in 1100 Wien;1100 Wien, 10. Bezirk, Favoriten, Rotenhofgasse 50;€ 317.000;71 m²;3 Zimmer
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/provisionsfrei-wohnung-direkt-vom-eigentuemer-in-1100-wien-1394090450/;Provisionsfrei: Wohnung direkt vom Eigentümer in 1100 Wien;1100 Wien, 10. Bezirk, Favoriten, Buchengasse 123;€ 385.000;86 m²;4 Zimmer
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/erleben-sie-nachhaltiges-wohnen-3-zimmer-og-wohnung-mit-balkon-top-5-provisionsfrei-1708216153/;Erleben Sie nachhaltiges Wohnen - 3-Zimmer - OG - Wohnung mit Balkon - Top 5 - provisionsfrei;1220 Wien, 22. Bezirk, Donaustadt, Kaudersstraße 30;€ 398.000;65 m²;2 Zimmer;Balkon
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/perfekt-aufgeteilte-3-zimmer-wohnung-in-ruhiger-wohnlage-oekologisches-erdwaerme-heizsystem-top-18-757897616/;Perfekt aufgeteilte 3-Zimmer-Wohnung in ruhiger Wohnlage - ökologisches Erdwärme-Heizsystem - Top 18;1210 Wien, 21. Bezirk, Floridsdorf, Christian-Bucher-Gasse 15;€ 442.800;62 m²;3 Zimmer;Loggia
